inep_nome,desempenho_habilidades,ano
35124394-COOPERATIVA DE ENSINO SANTA RITA DO PASSA QUATRO EIFM,0.57234705756211135,2024
35124459-SATELITE COLEGIO,0.462293763705054,2024
35124515-PRESBITERIANO INDEPENDENTE INSTITUTO DE ENSINO,0.41589667406730224,2024
35124527-PENHA DE FRANCA COLEGIO,0.43761200716845877,2024
35124576-REDE DECISAO UNIDADE TERRAMAR,0.43450865065890532,2024
35124597-ESCOLA SESI ANTONIO SCALON,0.43965053763440859,2024
35124679-CARLOS DRUMOND DE ANDRADE COLEGIO,0.507051282051282,2024
35124709-ANNA TAVARES COLEGIO EIEPG,0.41662713472485768,2024
35124795-MORUMBI SUL COLEGIO,0.49647550776583033,2024
35124801-ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO,0.43139557194174333,2024
35124813-JOSE BONIFACIO CENTRO ALTERNATIVO DE EDUCACAO,0.52427904178137941,2024
35124862-ADVENTISTA DE TABOAO DA SERRA COLEGIO,0.42111933058452583,2024
35124886-ABRAHAO NAIME COLEGIO,0.50757947639083689,2024
35124928-COSMOS COLEGIO,0.46902777777777777,2024
35125155-COLEGIO MARCONI UNIDADE VILA AUGUSTA,0.46798703352308668,2024
35125179-SANTA RITA COLEGIO,0.45874735983102921,2024
35125222-CIDADE DE BRAGANCA PTA COLEGIO,0.5942708333333333,2024
35125313-OBJETIVO DE ITUVERAVA COLEGIO,0.52136267630219246,2024
35125349-ARCO IRIS EVOLUCAO COLEGIO,0.45112881370749192,2024
35125398-REDE DECISAO UNIDADE SAUDE,0.48837060117302056,2024
35125416-CARAGUATA CENTRO EDUCACIONAL,0.39495007680491551,2024
35125436-SAPIENS CURSO E COLEGIO,0.62904542581581524,2024
35125441-EDUCATIVA INSTITUTO DE EDUCACAO E CULTURA,0.63177972802024041,2024
35125465-TECNO SERT COLEGIO,0.47892947501581279,2024
35125490-LICEU TERRAS DO ENGENHO EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,0.55862354138033254,2024
35125568-BENTO QUIRINO COLEGIO POLITECNICO UNIDADE II,0.43092319508448534,2024
35125623-MAXIMUS COLEGIO,0.47220942140296984,2024
35125647-INDEPENDENTE DE AMERICANA CENTRO EDUCACIONAL,0.4586224458536286,2024
35125659-AMERICANA INSTITUTO EDUCACIONAL DE,0.53511849690771529,2024
35125696-ALPIS VEREDAS COLEGIO,0.50406212664277183,2024
35125726-PERSPECTIVA ESCOLA,0.54717101894521247,2024
35125787-EPISTEME COLEGIO,0.47116615463389661,2024
35125799-LEONARDO DA VINCI COLEGIO,0.46948459672179255,2024
35125817-ELITE REDE DE ENSINO UNIDADE II,0.46504282744455966,2024
35125830-ALBERT EINSTEIN COLEGIO,0.48939550592776393,2024
35125878-ASSOCIACAO DE ENS DE BOITUVA ESCOLA,0.55102810790416912,2024
35125908-PAULO DE TARSO COLEGIO,0.4382573818057689,2024
35125982-COLEGIO PORTO ALVORADA ENSINO FUNDAMENTAL E MEDIO,0.55040912092058092,2024
35126007-COMPACTO DE MARILIA COLEGIO,0.44760304659498212,2024
35126044-CURSOS PROVE ESCOLA DE ENSINO FUNDAMENTAL E MEDIO,0.58497416561932691,2024
35126111-ORBE COLEGIO,0.51158285895003164,2024
35126196-COLEGIO ANGLO JACAREI ENSINO MEDIO E PRE VESTIBULAR,0.51562616371084113,2024
35126299-KUARUP COLEGIO,0.46758919843597258,2024
35126366-PRISMA INSTITUTO DE EDUCACAO E CULTURA,0.41257680491551463,2024
35126412-TEMA DE ENSINO FUNDAMENTAL E MEDIO COLEGIO,0.47036901270772241,2024
35126457-VERTEX COLEGIO,0.41084520318391282,2024
35126482-XIII DE JULHO ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL,0.40692204301075269,2024
35126559-CRESCER CENTRO DE DESENV RECREACAO E ORIENT INFANTIL JUVENIL,0.47261933854675792,2024
35126615-CIDADE JARDIM CUMBICA COLEGIO,0.45749881838591516,2024
35126640-LUTERANO INSTITUTO EDUCACIONAL,0.40707413695529149,2024
35126718-ESCOLA NOVA LOURENCO UNIDADE IV,0.57838881076807913,2024
35126779-COLEGIO FERREIRA PRADO,0.533234126984127,2024
35126792-CAMINHO FELIZ CENTRO DE ENSINO CECAF,0.40452188940092165,2024
35126871-CAETANO CAPRICIO COLEGIO,0.53325130455407976,2024
35126895-ELYTE INSTITUTO EDUCACIONAL,0.44993279569892475,2024
35126925-COOPERATIVA EDUCACIONAL DE NOVO HORIZONTE,0.43852406554019457,2024
35126949-INTEGRAL COLEGIO,0.50729543242491659,2024
35126950-PARTICIPACAO COLEGIO,0.51369287634408611,2024
35126974-OBJETIVO INTEGRADO DE MOGI DAS CRUZES COLEGIO,0.76764905149051488,2024
35127115-OBJETIVO CENTRO EDUCACIONAL UNIDADE DE SAO CAETANO DO SUL,0.5421875,2024
35127197-COLEGIO GALILEU GALILEI,0.45784722222222218,2024
35127231-LA SALLE SAO PAULO COLEGIO,0.48577084105796559,2024
35127292-AMANCIA DIAS SAMPAIO PROFA,0.39281798245614036,2024
35127784-ELCIO ANTONIO SELMI PROFESSOR,0.38643695014662754,2024
35127796-CECILIA DE GODOY CAMARGO JORNALISTA,0.35702907208283557,2024
35127875-YOLANDA LUIZ SICHIERI PROFESSORA,0.3433038898496773,2024
35127887-MARIVALDO CARLOS DEGAN PROFESSOR,0.36431131592421906,2024
35128120-GRAN LEONE COLEGIO,0.49134744623655918,2024
35128200-ESPACO POTENCIAL COLEGIO,0.42900544553770359,2024
35128659-ANGLO DE BOITUVA E FUNDAMENTAL E MEDIO COLEGIO,0.56433492632417381,2024
35130175-COLEGIO CATAMARA REFERENCIA,0.63908730158730176,2024
35130205-COLEGIO INTERNACIONAL RADIAL,0.4727371105596912,2024
35130217-ESCOLA CARANDA VIVA VIDA,0.6645161290322581,2024
35130254-CENTRO INTERESCOLAR OBJETIVO UNIDADE LUIS GOES,0.58993827160493828,2024
35130321-THAYANE LUZIMARA COSTA VALCACER PROFESSORA,0.329427729528536,2024
35130333-REPUBLICA DA COLOMBIA,0.29529569892473118,2024
35130369-PREMEDICO COLEGIO,0.44172274749721924,2024
35130540-POLICIA MILITAR COLEGIO DA,0.40703594738468069,2024
35130588-LA FONTAINE ESCOLA EDUCACAO INFANTIL E FUNDAMENTAL,0.47010945955443106,2024
35130606-ACADEMICO EDUCACIONAL,0.55553551216751562,2024
35130618-SAO FRANCISCO INSTITUTO EDUCACIONAL,0.48477267250986417,2024
35130643-CIDADE DE SALTO COLEGIO,0.42232676224611709,2024
35130758-CRUZEIRO DO SUL COLEGIO UNIDADE II,0.44564072756347983,2024
35130898-ANCHIETA COLEGIO,0.5375503133804842,2024
35130904-SAO CARLOS INSTITUTO EDUCACIONAL ENSINO MEDIO,0.50657015962065055,2024
35130916-COB DIADEMA SERVICOS LTDA,0.42752736175115208,2024
35130928-SETA COLEGIO,0.3846610054011198,2024
35131039-SESI 413 CENTRO EDUCACIONAL,0.42981495804076453,2024
35131064-COLEGIO PIAGET,0.53249421585272483,2024
35131295-DON DOMENICO COLEGIO,0.37074480459057069,2024
35131490-MADRE IVA COLEGIO,0.48725468080306794,2024
35131507-OSWALD DE ANDRADE COLEGIO UNIDADE II,0.55832835523695745,2024
35131600-OBJETIVO COLEGIO UNIDADE CARAGUA,0.4915898617511521,2024
35131660-BRASILIA DE SAO PAULO COLEGIO,0.5770042194092827,2024
35131738-JOAO PAULO I COLEGIO,0.4952380952380952,2024
35131787-ELITE COLEGIO DE EIFM,0.44336108099153637,2024
35131829-UNIVERSITAS ENSINO MEDIO COLEGIO,0.53578019041372749,2024
35131933-MUNDO NOVO COLEGIO,0.47135416666666669,2024
35131945-GUILHERME DE ALMEIDA COLEGIO UNIDADE I,0.59941860465116281,2024
35131970-FUNDAMENTUM COLEGIO,0.55720387324947962,2024
35131982-OBJETIVO DE CAMPINAS COLEGIO UNIDADE CAMBUI,0.48085908267359873,2024
35131994-EDUCAP COLEGIO,0.50227703984819738,2024
35132007-ANTARES COLEGIO,0.66142676767676767,2024
35132056-ESTRUTURAL COLEGIO,0.53380376344086022,2024
35132123-OBJETIVO ABC CENTRO EDUCACIONAL ENSINO MEDIO UNIDADE 104,0.47720693285209415,2024
35132160-ADVENTISTA SAO CAETANO DO SUL COLEGIO,0.46393689196108556,2024
35132214-OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ,0.56637966871837842,2024
35132287-POLIEDRO COLEGIO,0.64939981243545353,2024
35132329-ECO COLEGIO,0.48893369175627238,2024
35132780-CIDADE DE ARACATUBA COLEGIO,0.611755583126551,2024
35132792-RUI BARBOSA COLEGIO,0.45256454307812544,2024
35132871-JOSE CESARIO PIMENTEL ESCOLA MODELO DE ENSINO FUND E MEDIO,0.54052936311000821,2024
35132883-EUCLIDES DA CUNHA COLEGIO,0.45853407345342828,2024
35132925-ESCOLA SEB UNIDADE LAFAIETE,0.57167514070574721,2024
35132950-EVOLUCAO COLEGIO,0.43153594771241827,2024
35132986-LUMIERE COLEGIO,0.57958333333333334,2024
35133097-MAGISTRA COLEGIO,0.58912970430107536,2024
35133115-COLEGIO PARTHENON BOM CLIMA,0.60843155500413582,2024
35133279-COLEGIO PREVE BAURU,0.43161418776794741,2024
35133346-SANTA TEREZA ESCOLA DE EFM,0.45069576217583812,2024
35133395-CENTRO INTERESCOLAR OBJETIVO UNIDADE TATUAPE,0.53921175731889182,2024
35133401-SESI 415 CENTRO EDUCACIONAL,0.42626382290867992,2024
35133450-OBJETIVO COLEGIO I UNIDADE PINHEIROS,0.55131272554710686,2024
35133462-PAULISTA DE EDUCACAO BASICA ESCOLA,0.46020108923334729,2024
35133498-24 DE MARCO COLEGIO UNIDADE I,0.36231683533628506,2024
35133541-LIMA GUIMARAES K COLEGIO,0.42361111111111116,2024
35133565-BRASIL JOVEM COLEGIO,0.45964647000565928,2024
35133735-VESPER COLEGIO,0.37839322769288808,2024
35133772-ADELIA CAMARGO CORREA COLEGIO DE EFM,0.47689381555768728,2024
35133863-ANTONIO CINTRA GORDINHO ESCOLA,0.458869403118518,2024
35133942-GUARULHOS COLEGIO INTEGRADO,0.53324197062337486,2024
35134132-COLEGIO POLIEDRO DE EDUCACAO,0.59727047146401968,2024
35134168-PENTAGONO COLEGIO UNIDADE CENTRO,0.4339421426747625,2024
35134193-NOSSA SENHORA DA DIVINA PROVIDENCIA COLEGIO,0.49394841269841266,2024
35134259-CENTRO EDUCACIONAL OBJETIVO UNIDADE AQUARIUS,0.51712518111797445,2024
35134260-REINALDO ANDERLINI PROF CENTRO EDUCACIONAL,0.41155913978494629,2024
35134272-SANTA MARIA COLEGIO,0.4104175789422469,2024
35134314-ADVENTISTA DE HORTOLANDIA COLEGIO,0.41132478632478631,2024
35134338-MARIA IMACULADA COLEGIO,0.52595981527433144,2024
35134351-ESCOLA DE GRAU EM GRAU EI EF E EM,0.47758612106730386,2024
35134417-EINSTEIN DE ENSINO ORGANIZACAO,0.41119431643625187,2024
35134429-PREVE JAU COLEGIO,0.47835061443932408,2024
35134569-ALIADO COLEGIO UNIDADE JOAO PAULO II,0.44868753953194185,2024
35134673-ADVENTISTA DE VILA ALPINA COLEGIO,0.42518987881891107,2024
35134788-PUERI DOMUS ESCOLA ITAIM UNIDADE II,0.56277777777777771,2024
35134806-ETAPA COLEGIO DE EFM,0.710092860465915,2024
35135057-EXATO COLEGIO,0.46925180772545055,2024
35135094-BRASILIS COLEGIO,0.52934142090411107,2024
35135136-ADVENTISTA DE DIADEMA COLEGIO,0.4065206274376828,2024
35135148-SINGULAR COLEGIO,0.58071095571095577,2024
35135203-EDUARDO GOMES COLEGIO,0.50130633722260354,2024
35135227-MACKENZIE TAMBORE COLEGIO PRESBITERIANO,0.51533987433817952,2024
35135288-COLEGIO ANGLO LEONARDO DA VINCI,0.63257701826250212,2024
35135434-NEOLATINO COLEGIO,0.45483870967741935,2024
35135446-PIAGET COLEGIO,0.46772899308106147,2024
35135471-PIONNEIRO ESCOLA NORTE,0.39779899759738468,2024
35135525-FLORESTA COLEGIO,0.51443794363623585,2024
35135549-CARLOS DRUMMOND DE ANDRADE COLEGIO,0.46663047973531846,2024
35135550-COLEGIO SANTA VIRGINIA,0.51729797979797987,2024
35135562-SANTA BARBARA COLEGIO,0.39991039426523295,2024
35135586-NAHIM AHMAD COLEGIO,0.47492749009620827,2024
35135616-ADVENTISTA DE JACAREI ESCOLA DE EFM,0.48179618768328447,2024
35135636-CECILIA CACAPAVA CONDE COLEGIO EIPSG,0.55140809011776759,2024
35135744-MONTEIRO LOBATO COLEGIO,0.48761760752688177,2024
35135859-DOM BOSCO MONTE APRAZIVEL COLEGIO DE,0.47369431643625193,2024
35135951-CEFI ESCOLA,0.45736111111111111,2024
35136025-COLEGIO VISCONDE DE PORTO SEGURO CAMPUS VALINHOS,0.61447617496004592,2024
35136050-LEONARDO DA VINCI COLEGIO DE ENSINO FUNDAMENTAL E MEDIO,0.67345867208672083,2024
35136098-EDUCAR INSTITUTO EDUCACIONAL,0.46944444444444444,2024
35136359-CONCORDIA COLEGIO,0.41332059988681386,2024
35136396-ANTOINE DE SAINT EXUPERY COLEGIO,0.51613937138130683,2024
35136463-CETEC COLEGIO,0.46008383271707254,2024
35136608-LUMEN VITAE COLEGIO,0.522599846390169,2024
35136759-EL SHADAI CENTRO EDUCACIONAL,0.4580939853947445,2024
35136876-UNIVERSO COLEGIO,0.47554170739654616,2024
35136888-OBJETIVO CENTRO EDUCACIONAL DE PRAIA GRANDE,0.51580343462284228,2024
35136897-PRIMO TAPIA COLEGIO,0.53459154719235369,2024
35136931-AGOSTINIANO MENDEL COLEGIO,0.68534172711846064,2024
35136943-REDE DECISAO UNIDADE POP,0.44830869175627236,2024
35137042-FIAP SCHOOL,0.43629227053140096,2024
35137066-SERGIO BUARQUE DE HOLANDA COLEGIO,0.55,2024
35137078-ANALISE COLEGIO UNIDADE I,0.35125448028673828,2024
35137108-INSTITUTO EDUCACIONAL ALVORADA PLUS ESCOLA DO PENSAR,0.37691812275985664,2024
35137133-PENTAGONO COLEGIO UNIDADE MORUMBI,0.564677967961378,2024
35137169-DINAMICO COLEGIO EIFM,0.52450716845878143,2024
35137170-COLEGIO ANGLO ALANTE SAO JOSE DOS CAMPOS,0.56920596397793288,2024
35137194-SAINT EXUPERY PEQUENO PRINCIPE COLEGIO SEPP,0.51400622973203625,2024
35137224-ESPACO EDUCACAO BASICA COLEGIO,0.5005077658303464,2024
35137315-SANTA RITA COLEGIO PSG E ENSINO SUPLETIVO,0.53680555555555554,2024
35137376-CENTRO EDUCACIONAL PINGO DE GENTE INTERACAO,0.49856630824372755,2024
35137388-LANTAGI COLEGIO ENSINO FUNDAMENTAL E MEDIO,0.52536041417761858,2024
35137397-GUILHERME DUMONT VILLARES COLEGIO,0.58661815011898466,2024
35137418-WALDORF MICAEL DE SAO PAULO COLEGIO,0.42425235215053758,2024
35137546-NOVA ESTRELA GUIA ESCOLA UNIDADE I,0.4500422279899477,2024
35137595-LIBERE VIVERE COLEGIO DE ENSINO BASICO,0.52148148148148143,2024
35137650-COLEGIO SAO CARLOS,0.44483317520556609,2024
35137674-SER SOROCABA COLEGIO,0.62240791399553863,2024
35137686-AGUIRRE DOM COLEGIO,0.46822673844108481,2024
35137716-8 DE MAIO COLEGIO,0.40950839035516451,2024
35137753-SESI 416 CENTRO EDUCACIONAL,0.49277425463182695,2024
35137807-CELLULA MATER COLEGIO UNIDADE II,0.38991935483870971,2024
35137881-ATIBAIA COLEGIO INTEGRADO DE,0.63180555555555562,2024
35137947-SENEMBY COLEGIO ENSINO FUNDAMENTAL E MEDIO,0.49894109396914443,2024
35137960-ETIP CENTRO EDUCACIONAL,0.4483212054697932,2024
35138009-CHALUPE COLEGIO,0.53186529554589779,2024
35138083-REZENDE E REZENDE COLEGIO,0.47059811827956988,2024
35138174-COOPERATIVA EDUCACIONAL DE LENCOIS PAULISTA COOPERELP,0.56444694813409224,2024
35138526-WALDORF DE SAO PAULO ESCOLA,0.46432062561094817,2024
35138575-REDE DECISAO UNIDADE RENOVACAO,0.49510258942286595,2024
35138630-COLEGIO RIBEIRO DE FREITAS,0.34120583717357911,2024
35138654-PASSIONISTA SANTA MARIA COLEGIO,0.48357343786410995,2024
35138708-ASSOCIACAO DE ENSINO GUARARAPES,0.39761904761904765,2024
35138733-INTEGRADO DE BRAGANCA PAULISTA COLEGIO,0.44772371058866417,2024
35138769-ASTHER COLEGIO,0.57122948500282955,2024
35138794-COLEGIO OBJETIVO ITAPIRA,0.43150201612903227,2024
35138836-SELETIVO COLEGIO,0.49198028673835126,2024
35139051-PROGRESSO COLEGIO EDUCACIONAL,0.38895781637717125,2024
35139063-URSA MAIOR CENTRO EDUCACAO PEDAGOGIA MODERNA PG UNIDADE II,0.45617393359328839,2024
35139129-PINHEIRO ESCOLA,0.47819831966695814,2024
35139142-MANOEL DA NOBREGA IEMANO INSTITUTO EDUCACIONAL,0.4552315963606286,2024
35139178-COLEGIO ARBOS,0.62760478476642578,2024
35139208-ATENEU DE SAO CAETANO DO SUL COLEGIO UNIDADE III,0.622777088502895,2024
35139221-REDE DECISAO UNIDADE JARDIM PRUDENCIA,0.5325203252032521,2024
35139233-SAO FRANCISCO DE ASSIS COLEGIO,0.41570442326490714,2024
35139270-ELITE TABOAO DA SERRA COLEGIO,0.45870145638444659,2024
35139300-COLEGIO OBJETIVO ESPLANADA,0.4246599055066797,2024
35139312-ADVENTISTA DE SAO JOSE DOS CAMPOS COLEGIO,0.44829483474294129,2024
35139336-TYTO ALBA COLEGIO,0.44284739454094296,2024
35139373-TOULOUSE LAUTREC ESCOLA EDUC INFANTIL ENS FUNDAMENTAL MEDIO,0.51513440860215054,2024
35139397-ANJO DA GUARDA SAO RAFAEL COLEGIO,0.56030058651026382,2024
35139452-ATENEU COLEGIO,0.41778673835125446,2024
35139488-ANDRADINA CENTRO EDUCACIONAL DE,0.46647946379384214,2024
35139497-PENTAGONO COLEGIO UNIDADE CAIUBI,0.60741589095095927,2024
35139506-ADVENTISTA DE TATUI COLEGIO,0.411780539630929,2024
35139518-FUNDACAO EDUCACIONAL DE SAO JOSE DO RIO PARDO,0.34647177419354835,2024
35139580-COLEGIO MARQUES DE MONTE ALEGRE,0.43882728494623657,2024
35139609-GUARANI COLEGIO,0.41320103310141265,2024
35139610-NUCLEO EDUCACIONAL FERRAZENSE,0.40904190042075739,2024
35139622-RUI BARBOSA COLEGIO,0.36347548061257734,2024
35139646-RIO BRANCO COLEGIO UNIDADE GRANJA VIANA,0.59644261442145308,2024
35139683-OBJETIVO DO LITORAL CENTRO EDUCACIONAL UNIDADE II,0.5254592797876072,2024
35139774-ISAAC NEWTON ESCOLA,0.40163358147229117,2024
35139804-ADVENTISTA SAO MIGUEL PAULISTA EEIFM,0.43827380952380962,2024
35139968-ADVENTISTA UNASP COLEGIO,0.45674250079160622,2024
35139973-COLEGIO EXTERNATO ENSINO MEDIO,0.51323974876449774,2024
35140004-SAO SABAS COLEGIO,0.39602080714983939,2024
35140041-ESCOLA CRISTA BATISTA REGULAR,0.42592527660900731,2024
35140065-INSTITUTO EDUCACIONAL IGUATEMY ESCOLA DE EI EF E EM,0.60515735076010391,2024
35140090-RAIOS DE SOL ESCOLA INTEGRADA,0.40712365591397853,2024
35140132-PROGRESSO COLEGIO,0.4066980286738352,2024
35140144-INTEGRADO DE OSASCO COLEGIO ENSINO FUNDAMENTAL E MEDIO,0.43824771007566704,2024
35140181-TERESA DE CALCUTA ESCOLA DE 1 GRAU,0.51398055715975033,2024
35140193-OBJETIVO COLEGIO,0.65881410256410244,2024
35140314-EAG EAG COLEGIO TECNICO,0.41559551765335967,2024
35140338-MAGNO COLEGIO,0.6669085394891846,2024
35140348-SPINOSA COLEGIO UNIDADE II,0.49529216185625352,2024
35140351-OBJETIVO CENTRO INTERESCOLAR UNIDADE POMPEIA,0.61099307278742765,2024
35140442-WALDORF JOAO GUIMARAES ROSA ESCOLA,0.42607526881720431,2024
35140466-GLORIA NOGUEIRA PIQUINI COLEGIO,0.39826302729528534,2024
35140582-SANTA CRUZ DAS PALMEIRAS ESCOLA COMUNITARIA,0.62664650537634414,2024
35140600-POLITEC COLEGIO,0.45428859701662805,2024
35140612-PILARES COLEGIO,0.44113756613756616,2024
35140648-SER COLEGIO,0.59065300179211466,2024
35140673-INTEGRADO DE MOGI GUACU COLEGIO,0.54892299687825175,2024
35140685-INTEGRAL APLICADO COLEGIO,0.49503968253968256,2024
35140703-QUINTAL SISTEMA EDUCACIONAL,0.47385994865833575,2024
35140740-JARDIM DAS ORQUIDEAS CENTRO EDUCACIONAL,0.4526209677419355,2024
35140806-CANADA COLEGIO,0.58018695014662769,2024
35140824-MARCONI COLEGIO,0.4062132107048716,2024
35140831-COLEGIO FARIAS GUARULHOS,0.47617607526881728,2024
35140880-ISAAC NEWTON SIR COLEGIO,0.4665015127769796,2024
35140909-PRO SABER INSTITUTO DE ENSINO,0.52228260869565224,2024
35140910-EDUCARE COLEGIO,0.43721198156682028,2024
35140934-DIADEMA COLEGIO INTEGRADO,0.42708333333333331,2024
35140995-OBJETIVO JUNIOR COLEGIO,0.64593253968253961,2024
35141021-CENTRO EDUCACIONAL DE OLIMPIA UNIDADE I,0.4782738095238096,2024
35141057-JOSE NUNES MONSENHOR COLEGIO,0.45182673509286414,2024
35141100-ESPACO LIVRE ESCOLA DE ED INFANTIL ENS FUNDAMENTAL ENS MEDIO,0.58511424731182793,2024
35141112-AFONSO PENA ESCOLA E I F M,0.518163849916873,2024
35141124-ESCOLA SESI LUIZ CARLOS TRABUCO CAPPI,0.44309605045492145,2024
35141159-POLIS COLEGIO PG E PRE ESCOLA,0.43099496829335537,2024
35141203-CIDADE JARDIM ESCOLA,0.51750000000000007,2024
35141240-VERTICE COLEGIO UNIDADE II,0.748169191919192,2024
35141264-DOMINUS VIVENDI COLEGIO EIFM,0.5644927536231884,2024
35141297-CIDADE CANCAO COLEGIO,0.38172157889899827,2024
35141367-OBJETIVO COLEGIO UNIDADE ALPHAVILLE,0.5594466234424611,2024
35141392-DRUMMOND COLEGIO,0.67006172839506173,2024
35141409-UNIDADE JABOTICABAL DE ENSINO COLEGIO,0.51094156300513038,2024
35141434-ESCOLA SEB THATHI,0.58694444444444438,2024
35141446-SANTA RITA DE CASSIA EDUCANDARIO,0.44134178598125468,2024
35141483-MESQUITA COLEGIO,0.39375000000000004,2024
35141501-VISCONDE DE ITABORAI COLEGIO,0.38846670802315963,2024
35141586-UIRAPURU COLEGIO,0.61436141081110685,2024
35141616-SHUNJI NISHIMURA COLEGIO,0.54131944444444458,2024
35141689-COLEGIO PARALELO,0.44779953917050686,2024
35141720-ESQUEMA UNIVERSITARIO COLEGIO,0.52715517241379306,2024
35141768-COLEGIO PRELUDIO,0.37747055811571939,2024
35141773-COLEGIO GUARARAPES EIEFEM,0.48040579492192392,2024
35141811-OBJETIVO ABC CEEFM UND 201,0.46751916037520019,2024
35142098-COLEGIO OBJETIVO UNIDADE SUZANO,0.48901689708141322,2024
35142311-JARDIM ESCOLA CASINHA DO SABER EXTERNATO ELVIRA RAMOS,0.51421568627450975,2024
35142359-JULIO MESQUITA COLEGIO,0.47601867572156192,2024
35142505-MZ TRILINGUAL SCHOOL,0.50588235294117656,2024
35142529-BATISTA DA PENHA COLEGIO,0.45618279569892478,2024
35142612-SINGULAR COLEGIO,0.54051902398676588,2024
35142682-INTERESCOLAR OBJETIVO UNIDADE GRANJA VIANA CENTRO,0.59359567901234578,2024
35142694-ELO EDUCACIONAL,0.52165471923536444,2024
35142700-BRASILIENSE COLEGIO,0.42084707966764412,2024
35142724-14 DE JULHO COLEGIO,0.39035474680635968,2024
35142736-ESCOLA DA VILA VILA DAS INFANCIAS,0.57364327727230957,2024
35142759-CARLOS DRUMMOND DE ANDRADE COLEGIO,0.47114243137647766,2024
35142761-TRIANGULO CENTRO EDUCACIONAL,0.42691532258064513,2024
35142797-SAO JOAO COLEGIO ANGLO,0.52758220435882319,2024
35142815-IRUM CURUMIM ESCOLA DE EDUCACAO BASICA IRUM CURUMIM,0.386753479495415,2024
35142827-COLEGIO BARRETOS,0.44125137854976565,2024
35142839-CARLOS DRUMOND DE ANDRADE COLEGIO,0.45980961294846856,2024
35142840-COLEGIO UNIDADE MONTE ALTO DE ENSINO,0.55809110244594118,2024
35142864-FUTURO COLEGIO,0.43655913978494632,2024
35142931-FRANCISCO DE ASSIS ESCOLA DE EI E EF,0.55499999999999994,2024
35142943-VIVA DE ENSINO ESCOLA DE EI EF E EM,0.48648233486943177,2024
35142967-COLEGIO ENGENHEIRO SALVADOR ARENA,0.64481401895741464,2024
35143029-BATISTA DE ITAPEVI ESCOLA,0.47594760312151624,2024
35143091-CECILIA MEIRELES COLEGIO,0.53896505376344084,2024
35143112-ATIBAIA COLEGIO,0.51442245030954714,2024
35143133-COLEGIO ANGLO AGUAS,0.56299603174603186,2024
35143157-SALGUEIRO COLEGIO,0.45269069671263973,2024
35143170-COLEGIO ELITE MONTEIRO LOBATO,0.47857142857142859,2024
35143200-OBJETIVO CENTRO INTERESCOLAR UNIDADE CANTAREIRA,0.58161319305567627,2024
35143273-DOCTUS COLEGIO UNIDADE II,0.41997972080739487,2024
35143297-BASIC COLEGIO,0.50985663082437283,2024
35143352-CIDADE DE ITU COLEGIO,0.59885165983956312,2024
35143397-PIRAMIS COLEGIO,0.42346616065781145,2024
35143406-AUGUSTO LARANJA COLEGIO UNIDADE I,0.66298309178743964,2024
35143443-ANTENOR THOMAZI COLEGIO CRISTAO,0.39116636798088417,2024
35143479-DINAMICA COLEGIO DE NOVA GRANADA,0.43298562412342212,2024
35143571-NICOLAU KERPEN COLEGIO,0.50284915204270042,2024
35143595-COLEGIO GIUSTO ZONZINI,0.50909090909090893,2024
35143613-CENTRO EDUCACIONAL INTERATIVO CATANDUVA,0.514540792679697,2024
35143625-FENIX COLEGIO,0.50852485328291785,2024
35143736-O BOSQUE ENSINO FUNDAMENTAL E MEDIO,0.55099206349206353,2024
35143789-RUTH G FIGUEIRA COLEGIO EVANGELICO,0.45395330475975648,2024
35143820-ALEGRIA DE CRESCER ESCOLA DE ENS MEDIO,0.456747311827957,2024
35143947-SAGRADA FAMILIA ESCOLA,0.49340972842024733,2024
35143959-CERTUS COLEGIO,0.41006999273128314,2024
35143972-PRE UNIVERSITARIO DE NHANDEARA COLEGIO,0.4889859617682199,2024
35143996-SAO MATEUS COLEGIO EEIEFM,0.55424764576237229,2024
35144009-SAO FRANCISCO DE ASSIS COLEGIO,0.50333909370199692,2024
35144034-GIBRAN KHALIL GIBRAN COLEGIO,0.5747529787852369,2024
35144058-COLEGIO PITECO DE EDUCACAO INFANTIL E FUNDAMENTAL,0.40406586021505381,2024
35144071-COC UNIVERSITARIO DE SANTOS COLEGIO,0.50545576735092856,2024
35144125-CARLOS DRUMOND DE ANDRADE COLEGIO,0.5083451929158761,2024
35144150-SION COLEGIO,0.49760784690220172,2024
35144186-ITACA COLEGIO,0.65231481481481479,2024
35144204-COLEGIO PORTUGUES DE SAO PAULO,0.49073835565771051,2024
35144216-COLEGIO PARTHENON,0.591633551503818,2024
35144228-EXATUS COLEGIO E VESTIBULARES,0.593958327338302,2024
35144241-REDE DECISAO UNIDADE NOVA ERA,0.43146586836102968,2024
35144320-VERDE QUE TE QUERO VERDE ESCOLA,0.4729631927212572,2024
35144381-ESCOLA UNICA UNIDADE SAO BERNARDO DO CAMPO,0.46692126757650954,2024
35144459-CASAGRANDE COLEGIO,0.48763266303588881,2024
35144496-COLEGIO JOSEENSE,0.43395061728395057,2024
35144502-ANGLO CEZANNE COLEGIO,0.45324870022450664,2024
